,date,rConsumption,USGrowth,GDPDef,RFR,qt,year,GDPDef_p,RFR_Q,Rt,mt
184,2017-01-01,12438.898000000001,106.46225806451615,107.05799999999999,0.59,1,2017,0.004758284765042031,-0.0032832847650420315,1.0664650721843698,0.9553757829242145
185,2017-04-01,12512.899,109.98809523809523,107.411,0.89,2,2017,0.0032972781109306126,-0.0010722781109306126,1.0298209107916796,0.9553862784265501
186,2017-07-01,12586.281,113.48412698412697,107.973,1.0366666666666664,3,2017,0.005232238783737131,-0.0026405721170704648,1.0265533079926095,0.9558688037836968
187,2017-10-01,12729.713,120.34761904761905,108.713,1.2066666666666663,4,2017,0.006853565243162496,-0.0038368985764958303,1.0536261885857767,0.9249282877501577
188,2018-01-01,12782.902,126.82409836065573,109.355,1.56,1,2018,0.005905457488984744,-0.002005457488984744,1.0479093114635616,0.965539647903886
189,2018-04-01,12909.192,126.71109375,110.281,1.84,2,2018,0.008467834118238704,-0.003867834118238704,0.9906411316688915,0.9332921009137145
190,2018-07-01,13019.802,134.32857142857142,110.76700000000001,2.04,3,2018,0.004406924130176515,0.0006930758698234854,1.0557099721346497,0.940596324535027
191,2018-10-01,13066.302,126.44349206349207,111.256,2.316666666666667,4,2018,0.0044146722399269755,0.0013769944267396916,0.9368853856612158,0.9690480728302581
192,2019-01-01,13103.317,128.6904918032787,111.473,2.3866666666666667,1,2019,0.0019504566045875915,0.0040162100620790755,1.015820325450833,0.9733384028672646
193,2019-04-01,13241.083,136.50650793650792,112.164,2.3,2,2019,0.006198810474285166,-0.00044881047428516584,1.0545361826375377,0.9297830693964229
